wellid,YEAR,AF Pumped
331303111304201,2008,375.91
331303111304201,2009,417.52
331303111304201,2010,550.28
331303111304201,2011,579.45
331303111304201,2012,613.93
331303111304201,2013,573.22
331303111304201,2014,599.74
331303111304201,2015,575.96
331303111304201,2016,134.18
331303111304201,2017,980.47
331303111304201,2018,698.42
331303111304201,2019,637.83
331312111410801,1984,1318.64
331312111410801,1985,1185.24
331312111410801,1986,1631.1
331312111410801,1987,2098.76
331312111410801,1988,1480.23
331312111410801,1989,885.08
331312111410801,1990,1358.49
331312111410801,1991,1431.57
331312111410801,1992,895.78
331312111410801,1993,952.69
331312111410801,1994,1105.44
331312111410801,1995,1327.31
331312111410801,1996,1503.68
331312111410801,1997,713.81
331312111410801,1998,614.09
331312111410801,1999,741.482
331312111410801,2000,517.173
331312111410801,2001,1718.55
331312111410801,2002,1058.858
331312111410801,2003,632.1709999999998
331312111410801,2004,562.4209999999998
331312111410801,2005,581.979
331312111410801,2006,528.924
331312111410801,2007,423.651
331312111410801,2008,203.07
331312111410801,2009,468.533
331312111410801,2010,463.065
331312111410801,2011,468.232
331312111410801,2012,447.29
331312111410801,2013,371.78
331312111410801,2014,275.155
331312111410801,2015,195.26
331312111410801,2016,237.86
331312111410801,2017,309.72
331312111410801,2018,413.624
331312111410801,2019,380.89
331324111370001,1985,121.0
331324111370001,1997,263.88
331324111370001,1998,78.2
331324111370001,1999,109.05
331324111370001,2000,145.39
331410111324401,1985,759.0
331410111324401,1986,35.9
331410111324401,1987,624.78
331410111324401,1988,681.58
331410111324401,1989,817.85
331410111324401,1990,733.54
331410111324401,1991,496.28
331410111324401,1992,194.43
331410111324401,1993,34.65
331410111324401,1994,585.72
331410111324401,1995,794.6
331410111324401,1996,348.96
331410111324401,1997,198.74
331410111324401,1998,146.16
331410111324401,1999,151.608
331410111324401,2000,204.35
331410111324401,2001,219.71
331410111324401,2002,217.02
331410111324401,2005,394.63
331410111324401,2006,830.97
331410111324401,2007,1100.48
331410111324401,2008,665.98
331410111324401,2009,17.23
331410111324401,2010,7.88
331456111390501,1985,367.0
331456111390501,1986,487.4
331456111390501,1987,523.05
331456111390501,1988,594.1
331456111390501,1989,701.65
331456111390501,1990,796.63
331456111390501,1991,764.73
331456111390501,1992,310.38
331456111390501,1993,306.68
331456111390501,1994,144.3
331456111390501,1995,443.17
331456111390501,1996,399.77
331456111390501,1997,68.57
331456111390501,1998,4.26
331456111390501,1999,5.99
331532111200901,1984,1.29
331532111200901,1985,0.73
331532111200901,1986,1.06
331532111200901,1987,1.1
331532111200901,1988,1.08
331532111200901,1989,1.14
331532111200901,1990,0.94
331532111200901,1991,0.36
331532111200901,1992,0.35
331532111200901,1993,0.78
331532111200901,1994,0.8
331640111090801,1984,45.07
331640111090801,1985,36.62
331640111090801,1986,37.4
331640111090801,1987,32.0
331640111090801,1988,40.9
331640111090801,1989,36.0
331640111090801,1990,46.2
331640111090801,1991,37.2
331640111090801,1992,39.6
331640111090801,1994,43.1
331640111090801,1995,44.5
331640111090801,1996,47.0
331640111090801,1997,28.25
331640111090801,1998,37.19
331640111090801,1999,24.35
331640111090801,2000,34.77
331640111090801,2001,37.0
331640111090801,2002,24.3
331640111090801,2003,18.65
331640111090801,2004,30.5
331640111090801,2005,40.0
331640111090801,2006,46.4
331640111090801,2007,29.7
331640111090801,2008,36.6
331640111090801,2009,34.8
331640111090801,2010,23.0
331640111090801,2011,33.0
331640111090801,2012,23.9
331640111090801,2017,44.0
331640111090801,2018,30.96
331640111090801,2019,25.808000000000003
331749112445701,1989,14.98
331749112445701,1990,122.38
331749112445701,1991,100.09
331749112445701,1992,35.55
331749112445701,1993,78.31
331749112445701,1994,313.29
331749112445701,1995,12.35
331749112445701,1996,172.08
331749112445701,1997,25.15
331749112445701,1998,205.91
331749112445701,1999,268.82
331749112445701,2000,231.82
331749112445701,2001,253.3
331749112445701,2002,241.92
331749112445701,2003,74.14
331749112445701,2004,0.02
331749112445701,2005,6.45
331749112445701,2007,17.32
331749112445701,2008,7.41
331749112445701,2009,3.23
331749112445701,2010,1.1
331749112445701,2011,0.46
331749112445701,2012,0.13
331749112445701,2013,0.06
331749112445701,2014,76.84
331749112445701,2015,12.83
331749112445701,2016,0.39
331749112445701,2018,27.39
331803111172901,1984,40.0
331803111172901,1985,63.2
331803111172901,1986,44.96
331803111172901,1987,22.11
331803111172901,1988,44.85
331803111172901,1989,23.65
331803111172901,1990,67.9
331803111172901,1991,42.92
331803111172901,1992,0.05
331803111172901,1993,20.76
331803111172901,1994,6.77
331803111172901,1997,16.41
331803111172901,1998,8.27
331803111172901,1999,11.22
331803111172901,2000,10.965
331803111172901,2001,0.33
331803111172901,2002,2.49
331803111172901,2004,1.16
331803111172901,2005,0.27
331803111172901,2006,1.51
331803111172901,2009,3.8
331803111172901,2010,0.87
331803111172901,2019,0.029
331908112533201,1984,565.8
331908112540601,1984,316.0
331908112540601,1985,42.8
331934112463001,1984,3.8
331934112463001,1985,6.5
331934112463001,1986,5.7
331934112463001,1987,8.0
331934112463001,1988,8.3
331934112463101,1984,3.8
331934112463101,1985,6.5
331934112463101,1986,5.7
331934112463101,1987,8.0
331934112463101,1988,8.3
331955112553301,1984,266.0
331955112553301,1985,145.3
332002112093601,1990,4.42
332002112093601,1991,4.42
332009111471501,1984,940.42
332009111471501,1985,7.36
332009111471501,1986,9.29
332009111471501,1987,8.26
332009111471501,1988,11.77
332009111471501,1989,37.86
332009111471501,1990,891.47
332009111471501,1991,225.17
332009111471501,1992,17.36
332009111471501,1993,14.75
332009111471501,1994,74.02
332009111471501,1995,27.78
332009111471501,1996,229.73
332009111471501,1997,142.62
332009111471501,1998,8.91
332009111471501,1999,1115.14
332009111471501,2000,927.8
332009111471501,2001,683.68
332009111471501,2002,810.82
332009111471501,2003,326.12
332009111471501,2004,168.3
332009111471501,2005,73.6
332009111471501,2006,101.4
332009111471501,2007,103.36
332009111471501,2009,10.27
332009111471501,2012,30.51
332009111471501,2013,38.28
332009111471501,2014,227.98
332009111471501,2015,459.11
332009111471501,2016,78.27
332009111471501,2017,135.96
332009111471501,2018,228.08
332009111471501,2019,117.22
332011111471401,1984,940.42
332011111471401,1985,7.36
332011111471401,1986,9.29
332011111471401,1987,8.26
332011111471401,1988,11.77
332011111471401,1989,37.86
332011111471401,1990,891.47
332011111471401,1991,225.17
332011111471401,1992,17.36
332011111471401,1993,14.75
332011111471401,1994,74.02
332011111471401,1995,27.78
332011111471401,1996,229.73
332011111471401,1997,142.62
332011111471401,1998,8.91
332011111471401,1999,1115.14
332011111471401,2000,927.8
332011111471401,2001,683.68
332011111471401,2002,810.82
332011111471401,2003,326.12
332011111471401,2004,168.3
332011111471401,2005,73.6
332011111471401,2006,101.4
332011111471401,2007,103.36
332011111471401,2009,10.27
332011111471401,2012,30.51
332011111471401,2013,38.28
332011111471401,2014,227.98
332011111471401,2015,459.11
332011111471401,2016,78.27
332011111471401,2017,135.96
332011111471401,2018,228.08
332011111471401,2019,117.22
332015112465001,1988,62.7
332015112465001,1989,87.81
332121112110901,1994,101.51
332121112110901,1995,624.14
332121112110901,1996,950.2
332121112110901,1997,1327.08
332121112110901,1998,860.67
332121112110901,1999,818.87
332121112110901,2000,880.35
332121112110901,2001,676.18
332121112110901,2002,643.78
332121112110901,2003,784.74
332121112110901,2004,666.34
332121112110901,2005,824.6
332121112110901,2006,875.42
332121112110901,2007,541.65
332121112110901,2008,563.62
332121112110901,2009,515.39
332121112110901,2012,1062.0
332121112110901,2013,580.0
332121112110901,2014,423.0
332121112110901,2015,428.0
332209111002501,1985,3.6
332209111002501,1986,3.6
332209111002501,1988,3.5
332209111002501,1989,3.6
332209111002501,1991,1.0
332209111002501,1992,1.0
332209111002501,1997,3.6
332209111002501,2005,3.6
332241113124801,1985,891.49
332241113124801,1996,1609.0
332241113124801,1997,1944.0
332241113124801,1998,1534.0
332241113124801,1999,1468.0
332241113124801,2000,1472.0
332241113124801,2001,450.0
332241113124801,2007,1485.92
332241113124801,2008,3203.15
332241113124801,2009,3355.41
332241113124801,2010,1406.37
332241113124801,2011,2809.54
332241113124801,2012,3206.56
332241113124801,2013,2512.62
332241113124801,2014,2948.95
332241113124801,2015,2863.48
332241113124801,2016,2445.6
332241113124801,2017,1737.21
332241113124801,2018,2127.92
332241113124801,2019,1395.358
332243112065801,1984,208.0
332243112065801,1998,596.78
332243112065801,1999,176.04
332243112065801,2000,737.58
332243112065801,2001,978.66
332243112065801,2002,730.81
332332111333401,1984,45.18
332332111333401,1985,51.08
332332111333401,1986,60.19
332332111333401,1987,63.75
332332111333401,1988,72.0
332332111333401,1990,37.0
332332111333401,1991,59.0
332332111333401,1992,6.8
332332111333401,1993,18.74
332332111333401,1995,9.1
332332111333401,1996,6.45
332332111333401,1997,4.13
332332111333401,2000,1.2
332332111333401,2001,1.2
332332111333401,2002,1.2
332332111333401,2003,28.92
332332111333401,2004,0.74
332332111333401,2005,48.41
332332111333401,2006,22.63
332332111333401,2007,38.03
332332111333401,2008,28.88
332332111333401,2009,45.99
332332111333401,2011,45.99
332332111333401,2012,45.99
332332111333401,2013,54.13
332332111333401,2014,80.17
332332111333401,2015,47.17
332332111333401,2016,60.54
332332111333401,2017,57.4
332332111333401,2018,56.36
332332111333401,2019,56.2
332357113124701,2002,20.0
332416112454301,1991,3.15
332416112454301,1992,7.93
332416112454301,1993,7.2
332416112454301,1994,5.82
332416112454301,1995,5.65
332416112454301,1996,8.22
332416112454301,1997,5.65
332416112454301,1998,5.82
332416112454301,1999,4.89
332416112454301,2000,4.68
332416112454301,2001,4.5
332416112454301,2002,7.11
332416112454301,2003,5.5
332416112454301,2004,5.86
332416112454301,2005,7.41
332416112454301,2006,12.09
332416112454301,2007,15.59
332416112454301,2008,17.36
332416112454301,2009,11.49
332416112454301,2010,10.77
332416112454301,2011,12.42
332416112454301,2012,12.09
332416112454301,2013,12.957
332416112454301,2014,11.550999999999998
332416112454301,2015,11.521
332416112454301,2016,11.011
332416112454301,2017,10.443
332416112454301,2018,10.5
332416112454301,2019,7.7120000000000015
332449113080901,1985,151.34
332449113080901,1986,10.5
332449113080901,1999,427.511
332449113123001,1986,195.52
332449113123001,1989,19.92
332449113123001,1990,12.29
332449113123001,1992,27.57
332449113123001,1996,5451.0
332449113123001,1997,3.79
332449113123001,1998,5.06
332513113124701,2007,560.0
332602112312901,1984,5.03
332602112312901,1985,18.29
332602112312901,1986,22.9
332602112312901,1987,48.86
332602112312901,1988,73.11
332602112312901,1989,74.59
332602112312901,1990,46.81
332602112312901,1991,36.06
332602112312901,1992,55.16
332602112312901,1993,74.6
332602112312901,1994,150.03
332602112312901,1995,170.19
332602112312901,1996,30.81
332602112312901,1997,213.5
332602112312901,1998,194.47
332602112312901,1999,218.9
332602112312901,2000,165.77
332602112312901,2001,193.85
332602112312901,2002,402.46000000000004
332602112312901,2003,62.21
332602112312901,2004,73.0
332602112312901,2007,232.36
332602112312901,2008,154.31
332602112312901,2009,292.3
332602112312901,2010,231.65
332602112312901,2011,379.79
332602112312901,2012,198.79
332602112312901,2013,264.28
332602112312901,2014,388.31
332602112312901,2015,201.52
332602112312901,2016,178.7
332602112312901,2017,178.7
332602112312901,2018,11.63
332602112312901,2019,18.79
332637113134801,1985,0.5
332637113134801,2014,1225.55
332637113134801,2015,1543.33
332637113134801,2016,1376.23
332637113134801,2017,1090.11
332637113134801,2018,1204.19
332637113134801,2019,479.192
332749113063901,1985,709.3
332749113063901,2004,779.8
332749113063901,2005,789.47
332749113063901,2007,869.36
332749113063901,2008,864.43
332749113063901,2010,916.58
332749113063901,2011,928.67
332749113063901,2012,1059.52
332749113063901,2014,2389.03
332749113063901,2015,928.08
332749113063901,2016,1070.87
332749113063901,2017,943.73
332749113063901,2018,2231.48
332749113063901,2019,2039.12
332752112492301,1986,4.72
332752112492301,1987,6.79
332752112492301,1988,8.54
332752112492301,1989,1.84
332752112492301,1990,1.7
332752112492301,1991,1.42
332752112492301,1992,1.31
332752112492301,1993,1.07
332752112492301,1994,1.02
332752112492301,1995,1.2
332752112492301,1996,7.2
332752112492301,1997,9.78
332752112492301,1998,7.87
332752112492301,1999,9.18
332752112492301,2000,9.36
332752112492301,2001,11.25
332752112492301,2002,11.04
332752112492301,2003,9.98
332752112492301,2004,12.2
332752112492301,2005,13.72
332752112492301,2006,14.6
332752112492301,2007,17.1
332752112492301,2008,19.19
332752112492301,2012,14.12
332752112492301,2013,14.12
332752112492301,2014,12.88
332752112492301,2015,13.48
332752112492301,2016,15.12
332752112492301,2017,19.18
332752112492301,2018,16.94
332752112492301,2019,15.73
332752112560901,1984,1317.39
332752112560901,1985,1336.14
332752112560901,1986,1097.52
332752112560901,1987,1305.72
332752112560901,1988,1087.68
332752112560901,1989,1055.4
332752112560901,1990,706.26
332752112560901,1991,647.1
332752112560901,1992,1328.36
332752112560901,1993,638.8
332752112560901,1994,673.26
332752112560901,1995,742.0
332752112560901,1997,136.11
332752112560901,1998,1204.31
332752112560901,1999,1201.94
332752112560901,2000,1414.96
332752112560901,2001,977.43
332752112560901,2002,2357.02
332752112560901,2003,2203.05
332752112560901,2004,1935.59
332752112560901,2005,2579.96
332752112560901,2006,2307.04
332752112560901,2007,3483.59
332752112560901,2008,3216.25
332752112560901,2009,3430.77
332752112560901,2010,1656.7
332752112560901,2011,3262.72
332752112560901,2012,2955.84
332752112560901,2013,2926.04
332752112560901,2014,2670.68
332752112560901,2015,1965.64
332752112560901,2017,2671.39
332752112560901,2018,2558.97
332752112560901,2019,2482.91
332817112523401,1984,615.64
332817112523401,1985,654.23
332817112523401,1989,1457.48
332817112523401,1991,1000.1
332817112523401,1992,920.89
332817112523401,1993,746.05
332817112523401,1994,293.23
332817112523401,1995,312.14
332817112523401,1996,643.78
332817112523401,1997,163.94
332817112523401,1998,80.49
332817112523401,1999,908.22
332817112523401,2000,954.33
332817112523401,2002,435.63
332817112523401,2003,1026.71
332817112523401,2004,522.68
332856111451401,1984,323.0
332856111451401,1985,275.1
332856111451401,1986,97.9
332856111451401,1987,11.22
332856111451401,1988,4.83
332856111451401,1989,1.66
332856111451401,1990,0.58
332856111451401,1991,0.73
332856111451401,1992,0.71
332856111451401,1993,0.79
332856111451401,1994,0.88
332856111451401,1995,0.93
332856111451401,1996,3.42
332856111451401,1997,1.37
332856111451401,1998,1.85
332856111451401,1999,6.14
332856111451401,2000,3.07
332856111451401,2015,3.6
332856111451401,2016,2586.2
332856111451401,2017,2405.75
332856111451401,2018,2801.73
332939112594901,2004,0.29
332939112594901,2005,0.41
332939112594901,2006,6.89
332939112594901,2007,2.43
332939112594901,2008,1.52
332939112594901,2009,1.57
332939112594901,2010,1.2
332939112594901,2011,1.841
332939112594901,2012,0.94
332939112594901,2013,1.13
332939112594901,2014,1.513
332939112594901,2015,0.967
332939112594901,2016,0.939
332939112594901,2017,1.07
332939112594901,2018,1.0
332939112594901,2019,1.182
333147112530001,1984,1498.0
333147112530001,1985,948.58
333147112530001,1986,929.39
333147112530001,1987,1245.88
333147112530001,1988,1549.68
333147112530001,1989,1788.0
333147112530001,1990,669.0
333147112530001,1991,1225.0
333147112530001,1992,197.0
333147112530001,1995,786.0
333147112530001,1997,913.0
333147112530001,1998,1255.0
333147112530001,1999,458.0
333147112530001,2000,830.0
333147112530001,2001,972.0
333147112530001,2002,1189.0
333147112530001,2003,1019.0
333147112530001,2004,425.0
333147112530001,2005,917.0
333147112530001,2006,562.0
333147112530001,2007,798.0
333147112530001,2008,593.0
333147112530001,2009,486.0
333147112530001,2010,498.0
333147112530001,2011,900.0
333147112530001,2012,917.0
333147112530001,2013,972.0
333147112530001,2014,1294.0
333147112530001,2015,1625.0
333147112530001,2016,1800.93
333147112530001,2017,1555.78
333147112530001,2018,1438.0
333147112530001,2019,1923.0
333216112475201,1989,3.5
333237112530501,1984,868.31
333237112530501,1985,868.31
333237112530501,1987,554.12
333237112530501,1988,804.09
333237112530501,1989,820.0
333237112530501,1990,841.0
333237112530501,1991,995.0
333237112530501,1994,1068.0
333237112530501,1995,877.0
333237112530501,1996,519.0
333237112530501,1997,31.0
333237112530501,1999,92.0
333237112530501,2000,44.17
333237112530501,2001,586.27
333237112530501,2002,826.13
333237112530501,2003,829.6
333237112530501,2004,788.31
333237112530501,2005,702.88
333237112530501,2006,748.07
333237112530501,2007,722.47
333237112530501,2008,770.14
333237112530501,2009,846.63
333237112530501,2010,833.48
333237112530501,2011,821.54
333237112530501,2012,833.81
333237112530501,2013,843.94
333237112530501,2014,863.64
333237112530501,2015,876.49
333237112530501,2016,873.6
333237112530501,2017,890.89
333237112530501,2018,872.34
333237112530501,2019,879.2
333252113013801,1985,3.0
333358113231001,1985,1289.07
333358113231001,1987,78.9
333358113231001,1993,891.47
333358113231001,1994,600.45
333358113231001,1996,1183.77
333358113231001,1997,763.6
333724112423601,1987,42.3
333724112423601,1988,0.14
333943112075101,1984,326.78999999999996
333943112075101,1985,319.175
333943112075101,1986,513.26
333943112075101,1987,201.16500000000002
333943112075101,1988,74.625
333943112075101,1989,71.51
333943112075101,1990,95.34
333943112075101,1991,318.63
333943112075101,1992,78.33500000000001
333943112075101,1993,43.225
333943112075101,1994,94.765
333943112075101,1995,224.54500000000002
333943112075101,1996,216.175
333943112075101,1997,113.42
333943112075101,1998,70.60499999999999
333943112075101,1999,176.94
333943112075101,2000,133.99
333943112075101,2001,76.68
333943112075101,2002,209.29500000000002
333943112075101,2003,275.295
333943112075101,2004,69.465
333943112075101,2005,123.37
333943112075101,2006,87.59
333943112075101,2007,94.67
333943112075101,2009,88.69
333943112075101,2011,85.34
333943112075101,2012,84.06
333943112075101,2013,82.03
333943112075101,2015,82.63
333943112075101,2016,89.7
333943112075101,2017,88.17
333943112075101,2018,29.75
333943112075101,2019,53.82
334001112220701,1984,1151.3
334001112220701,1985,1052.8
334001112220701,1986,1416.2
334001112220701,1987,210.3
334001112220701,1988,296.1
334001112220701,1989,349.5
334001112220701,1990,554.0
334001112220701,1991,215.0
334001112220701,1992,451.54
334001112220701,1993,512.2
334001112220701,1994,1115.61
334001112220701,1995,601.49
334001112220701,1996,380.06
334001112220701,1997,393.61
334001112220701,1998,649.98
334001112220701,1999,633.85
334001112220701,2000,286.8333333333333
334001112220701,2001,461.2
334001112220701,2002,174.40333333333334
334001112220701,2003,183.66666666666666
334001112220701,2004,146.14000000000001
334001112220701,2005,282.0366666666667
334001112220701,2006,295.74333333333334
334001112220701,2007,486.61
334001112220701,2008,797.29
334001112220701,2009,595.655
334001112220701,2010,583.3100000000001
334001112220701,2011,518.55
334001112220701,2012,535.105
334001112220701,2013,611.29
334001112220701,2014,525.1899999999999
334001112220701,2016,743.89
334001112220701,2017,519.125
334001112220701,2018,819.52
334001112220701,2019,812.7950000000001
334056112445001,1987,0.17
334109112131201,1984,772.0
334109112131201,1985,93.0
334109112131201,1986,132.7
334109112131201,1987,113.33000000000001
334109112131201,1988,125.86
334109112131201,1989,333.82
334109112131201,1990,193.45
334109112131201,1992,66.82
334109112131201,1993,49.7
334109112131201,1996,2.1
334109112131201,1998,231.85
334109112131201,1999,580.17
334109112131201,2000,573.89
334109112131201,2001,502.2
334109112131201,2002,510.9
334109112131201,2003,463.24
334109112131201,2004,403.0
334109112131201,2005,486.9
334109112131201,2006,457.15
334109112131201,2007,377.76
334109112131201,2008,218.0
334109112131201,2009,519.27
334109112131201,2010,423.32
334109112131201,2011,429.52
334109112131201,2012,342.19
334109112131201,2013,413.79
334109112131201,2014,359.04
334109112131201,2015,355.92
334109112131201,2016,374.39
334109112131201,2017,327.28
334109112131201,2018,180.77
334109112131201,2019,33.38
334513112380501,1984,2.0
334513112380501,1986,4.0
334513112380501,1988,8.0
334513112380501,1989,6.0
334513112380501,1991,6.0
334513112380501,1992,6.0
334513112380501,1993,6.0
334513112380501,1995,6.0
334513112380501,1997,6.0
334513112380501,2001,6.0
334513112380501,2004,0.83
334513112380501,2007,6.0
334641111582901,1984,135.1
334641111582901,1985,199.46
334641111582901,1986,188.24
334641111582901,1987,279.8
334641111582901,1988,327.65
334641111582901,1989,339.08
334641111582901,1990,312.97
334641111582901,1991,284.91
334641111582901,1992,279.87
334641111582901,1993,163.03
334641111582901,1997,2.39
334641111582901,1998,2.71
334646111583301,1984,135.1
334646111583301,1985,199.46
334646111583301,1986,188.24
334646111583301,1987,279.8
334646111583301,1988,327.65
334646111583301,1989,339.08
334646111583301,1990,312.97
334646111583301,1991,284.91
334646111583301,1992,279.87
334646111583301,1993,163.03
334646111583301,1997,2.39
334646111583301,1998,2.71
334750112082001,1984,9.0
334750112082001,1985,9.0
334750112082001,1987,8.0
334750112082001,1988,9.0
334750112082001,1989,9.0
334750112082001,1990,9.0
334750112082001,1991,1.0
334750112082001,1992,0.75
334750112082001,1993,0.45
334750112082001,1994,9.0
334750112082001,1995,9.0
334814112094701,2016,4.0
334814112094701,2017,4.74
334814112094701,2018,4.87
334953112101001,1985,8.02
334953112101001,1990,71.8
334953112101001,1991,54.73
334953112101001,2018,333.89
334954109084501,2006,14.0
334954109084501,2007,9.0
334954109084501,2008,10.37
334954109084501,2009,11.04
334954109084501,2010,1.789
335155112093301,1998,51.9
335155112093301,1999,82.25
335155112093301,2000,3.68
340808109165001,2006,9.0
340808109165001,2007,47.0
340808109165001,2008,47.4
340808109165001,2009,47.4
340808109165001,2010,47.4
340808109165001,2011,31.8
340808109165001,2012,11.84
340808109165001,2013,6.47
340808109165001,2014,8.71
340808109165001,2015,8.54
340808109165001,2017,10.98
341344111194301,2006,39.0
341344111194301,2007,39.0
341344111194301,2008,20.0
341344111194301,2009,20.753
341344111194301,2010,33.724000000000004
341344111194301,2011,23.147
341344111194301,2012,26.905
341344111194301,2013,17.882
341348111195001,2006,39.0
341348111195001,2007,39.0
341348111195001,2008,26.0
341348111195001,2009,30.991
341348111195001,2010,33.724000000000004
341348111195001,2011,12.859000000000002
341348111195001,2013,17.882
341353111195101,2006,39.0
341353111195101,2007,39.0
341353111195101,2008,40.5
341353111195101,2009,39.063
341353111195101,2010,33.724000000000004
341353111195101,2011,23.147
341353111195101,2012,26.905
341353111195101,2013,17.882
341353111195101,2014,112.91
341353111195101,2015,112.91
341353111195101,2016,104.6
341353111195101,2017,92.0
341353111195101,2018,104.8
341353111195101,2019,104.8
341402111191301,2006,123.0
341402111191301,2007,106.0
341402111191301,2008,128.0
341402111191301,2009,130.01
341402111191301,2010,129.123
341402111191301,2011,126.327
341402111191301,2012,70.048
341402111191301,2013,68.91199999999999
341402111191301,2014,118.81
341402111191301,2015,73.21
341402111191301,2016,81.0
341402111191301,2017,69.5
341402111191301,2018,99.5
341402111191301,2019,122.4
341605111193601,2006,22.0
341605111193601,2007,12.0
341605111193601,2008,15.0
341605111193601,2009,7.292999999999998
341605111193601,2010,6.407
341605111193601,2011,8.824
341605111193601,2012,25.069000000000006
341605111193601,2013,17.631
341605111193601,2014,20.48
341605111193601,2015,19.84
341605111193601,2016,24.4
341605111193601,2017,5.6
341605111193601,2018,18.4
342356110325601,2006,198.0
342356110325601,2007,175.0
342356110325601,2008,188.0
342356110325601,2009,81.92
342356110325601,2010,86.58
342356110325601,2011,117.35
342356110325601,2012,127.92
342356110325601,2013,106.19
342356110325601,2014,140.44
342356110325601,2015,126.76
342356110325601,2016,128.22
342356110325601,2017,126.41
342356110325601,2018,183.22
342356110325601,2019,113.55
342444112363401,2008,12.0
342444112363401,2009,43.8
342444112363401,2010,48.21
342444112363401,2011,70.66
342444112363401,2012,53.3
342444112363401,2013,81.2
342444112363401,2014,53.1
342623109382901,2006,105.0
342623109382901,2007,142.0
342623109382901,2008,126.0
342623109382901,2009,121.463
342623109382901,2010,122.05
342623109382901,2011,106.521
342623109382901,2012,101.313
342623109382901,2013,94.694
342623109382901,2014,91.6
342623109382901,2015,95.093
342623109382901,2016,93.156
342623109382901,2017,106.469
342623109382901,2018,111.91
342623109382901,2019,123.95
345434110171201,1984,299.87
345434110171201,1985,61.3
345434110171201,1986,535.48
345434110171201,1987,342.68
345434110171201,1988,230.0
345434110171201,1989,257.46
345434110171201,1990,318.32
345434110171201,1991,358.53
345434110171201,1992,201.7
345434110171201,1993,172.2
345434110171201,1994,49.21
345434110171201,1995,129.78
345434110171201,1996,0.02
345434110171201,1997,361.8
345434110171201,1998,452.4
345434110171201,1999,633.47
345434110171201,2000,515.19
345434110171201,2001,378.7
345434110171201,2002,615.0
345434110171201,2003,421.5
345434110171201,2004,830.0
345434110171201,2005,877.9
345434110171201,2006,1245.5
345434110171201,2007,732.25
345434110171201,2008,496.75
345434110171201,2009,680.7
345434110171201,2010,394.73999999999995
345434110171201,2011,1354.725
345434110171201,2012,2168.905
345434110171201,2013,1491.85
345434110171201,2014,2174.55
345434110171201,2015,2783.13
345434110171201,2016,211.4
345434110171201,2017,2619.5
345434110171201,2018,3876.49
345434110171201,2019,2401.82
